CARRIER,CONTRACT_TYPE,ELIGIBLE_GROUP,HEADCOUNT,INDUSTRY,PLAN_LEVEL,CATEGORY,SUB_CATEGORY,VALUE
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,VIP,HEALTH_MANAGEMENT,ROUTINE_TESTING,NOT_INCLUDED
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,VIP,HEALTH_MANAGEMENT,HEALTHY_EATING,NOT_INCLUDED
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,VIP,HEALTH_MANAGEMENT,OBESITY_DIABETES_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,VIP,HEALTH_MANAGEMENT,PHYSICAL_ACTIVITY,NOT_INCLUDED
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,VIP,HEALTH_MANAGEMENT,STRESS_MANAGEMENT,NOT_INCLUDED
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,VIP,HEALTH_MANAGEMENT,SMOKING_CESSATION,NOT_INCLUDED
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,VIP,HEALTH_MANAGEMENT,BACK_PAIN_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,VIP,HEALTH_MANAGEMENT,OTHER_HEALTH_MGMT,NOT_INCLUDED
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,VIP,OTHER_FEATURES,OCCUPATIONAL_MEDICINE,INCLUDED
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,VIP,OTHER_FEATURES,SSC_OPTIMIZATION,INCLUDED
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,VIP,OTHER_FEATURES,COST_REIMBURSEMENT,PC_70
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,VIP,OTHER_FEATURES,SENIOR_PACKAGE,NOT_INCLUDED
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,VIP,OTHER_FEATURES,EMPLOYER_CONTRIBUTION,PC_76_100
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,VIP,OTHER_FEATURES,FAMILY_PACKAGE,INCLUDED
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,VIP,RATE_INFORMATION,PREMIUM_EMPLOYEE,315.1
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,VIP,RATE_INFORMATION,SURCHARGE_EMPLOYEE,1
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,VIP,RATE_INFORMATION,PREMIUM_PARTNER,n/a
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,VIP,RATE_INFORMATION,SURCHARGE_PARTNER,n/a
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,VIP,RATE_INFORMATION,PREMIUM_FAMILY,604.1
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,VIP,RATE_INFORMATION,SURCHARGE_FAMILY,1
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,BENEFITS_COVERAGE,SPECIALIST_CONSULTATION,HIGH
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,BENEFITS_COVERAGE,LAB_TEST,HIGH
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,BENEFITS_COVERAGE,DIAG_TEST,HIGH
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,BENEFITS_COVERAGE,HOME_VISIT,LIMITED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,BENEFITS_COVERAGE,PHYSIOTHERAPY,LIMITED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,BENEFITS_COVERAGE,DENTAL_TREATMENT,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,BENEFITS_COVERAGE,DENTAL_SURGERY,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,BENEFITS_COVERAGE,VACCINATION,INFLUENZA
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,BENEFITS_COVERAGE,SPECIALIZED_OUTPATIENT,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,BENEFITS_COVERAGE,OUTPATIENT_SURGERY,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,BENEFITS_COVERAGE,INPATIENT,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,BENEFITS_COVERAGE,CHILDBIRTH,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,HEALTH_MANAGEMENT,CANCER_PREVENTION,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,HEALTH_MANAGEMENT,ROUTINE_TESTING,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,HEALTH_MANAGEMENT,HEALTHY_EATING,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,HEALTH_MANAGEMENT,OBESITY_DIABETES_PREVENTION,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,HEALTH_MANAGEMENT,PHYSICAL_ACTIVITY,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,HEALTH_MANAGEMENT,STRESS_MANAGEMENT,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,HEALTH_MANAGEMENT,SMOKING_CESSATION,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,HEALTH_MANAGEMENT,BACK_PAIN_PREVENTION,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,HEALTH_MANAGEMENT,OTHER_HEALTH_MGMT,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,OTHER_FEATURES,OCCUPATIONAL_MEDICINE,INCLUDED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,OTHER_FEATURES,SSC_OPTIMIZATION,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,OTHER_FEATURES,COST_REIMBURSEMENT,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,OTHER_FEATURES,SENIOR_PACKAGE,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,OTHER_FEATURES,EMPLOYER_CONTRIBUTION,PC_76_100
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,OTHER_FEATURES,FAMILY_PACKAGE,INCLUDED
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,RATE_INFORMATION,PREMIUM_EMPLOYEE,194.95
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,RATE_INFORMATION,SURCHARGE_EMPLOYEE,0
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,RATE_INFORMATION,PREMIUM_PARTNER,327.92
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,RATE_INFORMATION,SURCHARGE_PARTNER,n/a
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,RATE_INFORMATION,PREMIUM_FAMILY,450.56
MEDICOVER,SUBSCRIPTION,ALL_EMPLOYEES,0-150,HI_TECH,EXTENDED,RATE_INFORMATION,SURCHARGE_FAMILY,0
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,SPECIALIST_CONSULTATION,LOW
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,LAB_TEST,LOW
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,DIAG_TEST,LOW
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,HOME_VISIT,NOT_INCLUDED
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,PHYSIOTHERAPY,NOT_INCLUDED
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,DENTAL_TREATMENT,PC_1_49
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,DENTAL_SURGERY,PC_1_49
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,VACCINATION,INFLUENZA
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,SPECIALIZED_OUTPATIENT,NOT_INCLUDED
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,OUTPATIENT_SURGERY,NOT_INCLUDED
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,INPATIENT,NOT_INCLUDED
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,CHILDBIRTH,NOT_INCLUDED
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,CANCER_PREVENTION,NOT_INCLUDED
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,ROUTINE_TESTING,NOT_INCLUDED
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,HEALTHY_EATING,NOT_INCLUDED
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,OBESITY_DIABETES_PREVENTION,NOT_INCLUDED
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,PHYSICAL_ACTIVITY,NOT_INCLUDED
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,STRESS_MANAGEMENT,NOT_INCLUDED
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,SMOKING_CESSATION,NOT_INCLUDED
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,BACK_PAIN_PREVENTION,NOT_INCLUDED
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,OTHER_HEALTH_MGMT,NOT_INCLUDED
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,OTHER_FEATURES,OCCUPATIONAL_MEDICINE,NOT_INCLUDED
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,OTHER_FEATURES,SSC_OPTIMIZATION,NOT_INCLUDED
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,OTHER_FEATURES,COST_REIMBURSEMENT,NOT_INCLUDED
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,OTHER_FEATURES,SENIOR_PACKAGE,NOT_INCLUDED
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,OTHER_FEATURES,EMPLOYER_CONTRIBUTION,PC_76_100
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,OTHER_FEATURES,FAMILY_PACKAGE,NOT_INCLUDED
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,RATE_INFORMATION,PREMIUM_EMPLOYEE,15
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,RATE_INFORMATION,SURCHARGE_EMPLOYEE,0
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,RATE_INFORMATION,PREMIUM_PARTNER,29.75
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,RATE_INFORMATION,SURCHARGE_PARTNER,14.75
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,RATE_INFORMATION,PREMIUM_FAMILY,44.5
PZU,INSURANCE,ALL_EMPLOYEES,501-1000,AUTOMOTIVE,LIMITED,RATE_INFORMATION,SURCHARGE_FAMILY,29.5
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,SPECIALIST_CONSULTATION,MEDIUM
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,LAB_TEST,MEDIUM
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,DIAG_TEST,MEDIUM
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,HOME_VISIT,LIMITED
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,PHYSIOTHERAPY,NOT_INCLUDED
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,DENTAL_TREATMENT,PC_1_49
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,DENTAL_SURGERY,NOT_INCLUDED
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,VACCINATION,INFLUENZA_TETANUS
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,SPECIALIZED_OUTPATIENT,NOT_INCLUDED
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,OUTPATIENT_SURGERY,NOT_INCLUDED
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,INPATIENT,NOT_INCLUDED
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,CHILDBIRTH,NOT_INCLUDED
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,CANCER_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,ROUTINE_TESTING,NOT_INCLUDED
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,HEALTHY_EATING,NOT_INCLUDED
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,OBESITY_DIABETES_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,PHYSICAL_ACTIVITY,NOT_INCLUDED
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,STRESS_MANAGEMENT,NOT_INCLUDED
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,SMOKING_CESSATION,NOT_INCLUDED
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,BACK_PAIN_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,OTHER_HEALTH_MGMT,INCLUDED
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,OTHER_FEATURES,OCCUPATIONAL_MEDICINE,NOT_INCLUDED
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,OTHER_FEATURES,SSC_OPTIMIZATION,INCLUDED
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,OTHER_FEATURES,COST_REIMBURSEMENT,PC_70
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,OTHER_FEATURES,SENIOR_PACKAGE,INCLUDED
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,OTHER_FEATURES,EMPLOYER_CONTRIBUTION,PC_76_100
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,OTHER_FEATURES,FAMILY_PACKAGE,NOT_INCLUDED
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,RATE_INFORMATION,PREMIUM_EMPLOYEE,35
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,RATE_INFORMATION,SURCHARGE_EMPLOYEE,1
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,RATE_INFORMATION,PREMIUM_PARTNER,69
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,RATE_INFORMATION,SURCHARGE_PARTNER,35
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,RATE_INFORMATION,PREMIUM_FAMILY,130
LUX_MED,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,RATE_INFORMATION,SURCHARGE_FAMILY,96
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,BENEFITS_COVERAGE,SPECIALIST_CONSULTATION,HIGH
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,BENEFITS_COVERAGE,LAB_TEST,HIGH
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,BENEFITS_COVERAGE,DIAG_TEST,HIGH
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,BENEFITS_COVERAGE,HOME_VISIT,UNLIMITED
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,BENEFITS_COVERAGE,PHYSIOTHERAPY,LIMITED
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,BENEFITS_COVERAGE,DENTAL_TREATMENT,PC_1_49
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,BENEFITS_COVERAGE,DENTAL_SURGERY,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,BENEFITS_COVERAGE,VACCINATION,INFLUENZA_TETANUS
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,BENEFITS_COVERAGE,SPECIALIZED_OUTPATIENT,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,BENEFITS_COVERAGE,OUTPATIENT_SURGERY,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,BENEFITS_COVERAGE,INPATIENT,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,BENEFITS_COVERAGE,CHILDBIRTH,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,HEALTH_MANAGEMENT,CANCER_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,HEALTH_MANAGEMENT,ROUTINE_TESTING,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,HEALTH_MANAGEMENT,HEALTHY_EATING,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,HEALTH_MANAGEMENT,OBESITY_DIABETES_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,HEALTH_MANAGEMENT,PHYSICAL_ACTIVITY,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,HEALTH_MANAGEMENT,STRESS_MANAGEMENT,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,HEALTH_MANAGEMENT,SMOKING_CESSATION,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,HEALTH_MANAGEMENT,BACK_PAIN_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,HEALTH_MANAGEMENT,OTHER_HEALTH_MGMT,INCLUDED
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,OTHER_FEATURES,OCCUPATIONAL_MEDICINE,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,OTHER_FEATURES,SSC_OPTIMIZATION,INCLUDED
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,OTHER_FEATURES,COST_REIMBURSEMENT,PC_70
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,OTHER_FEATURES,SENIOR_PACKAGE,INCLUDED
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,OTHER_FEATURES,EMPLOYER_CONTRIBUTION,PC_76_100
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,OTHER_FEATURES,FAMILY_PACKAGE,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,RATE_INFORMATION,PREMIUM_EMPLOYEE,65
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,RATE_INFORMATION,SURCHARGE_EMPLOYEE,1
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,RATE_INFORMATION,PREMIUM_PARTNER,119
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,RATE_INFORMATION,SURCHARGE_PARTNER,55
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,RATE_INFORMATION,PREMIUM_FAMILY,215
LUX_MED,INSURANCE,DIRECTORS,1000+,AUTOMOTIVE,EXTENDED,RATE_INFORMATION,SURCHARGE_FAMILY,151
PZU,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,SPECIALIST_CONSULTATION,MEDIUM
PZU,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,LAB_TEST,LOW
PZU,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,DIAG_TEST,LOW
PZU,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,HOME_VISIT,LIMITED
PZU,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,PHYSIOTHERAPY,NOT_INCLUDED
PZU,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,DENTAL_TREATMENT,PC_1_49
PZU,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,DENTAL_SURGERY,PC_1_49
PZU,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,VACCINATION,INFLUENZA
PZU,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,SPECIALIZED_OUTPATIENT,NOT_INCLUDED
PZU,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,OUTPATIENT_SURGERY,NOT_INCLUDED
PZU,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,INPATIENT,NOT_INCLUDED
PZU,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,BENEFITS_COVERAGE,CHILDBIRTH,NOT_INCLUDED
PZU,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,CANCER_PREVENTION,NOT_INCLUDED
PZU,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,ROUTINE_TESTING,NOT_INCLUDED
PZU,INSURANCE,ADMINISTRATION_SPECIALISTS,1000+,AUTOMOTIVE,LIMITED,HEALTH_MANAGEMENT,HEALTHY_EATING,NOT_INCLUDED
